stream;ndim;nsamples;detector;lr_strategy;seq_len;hidden_size;mse;mae_warmup;mae
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;64;[64, 64];6.150548223271645;1.9378897979171552;1.9382304226739695
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[16];4.727881332427013;1.7317252072975664;1.7338617933583451
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];4.717516102056331;1.7303141598567924;1.732072249118259
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];4.782576093016165;1.742398543953237;1.7433536066041684
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[16];4.688442510544801;1.7248894347858825;1.7265164657014898
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];4.684861522757192;1.7226635446386231;1.7240937000404168
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];4.781292047755194;1.7413021191883054;1.742302709322016
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[16];129.3110990403754;5.189792693226629;5.177356455054639
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];15.486059675355047;2.8090729819605884;2.8056285493016166
generate_seasonal_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];6.846423465033698;2.002031097678549;2.001906426371311
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;16;[16];1.128037663821559;0.8435256364748978;0.8437346004282763
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;16;[32, 32];1.1996247147097774;0.8655584645165483;0.8650218412841933
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;16;[64, 64];1.2310960270274507;0.8744351235496778;0.8740104431253086
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;32;[16];1.244714164084947;0.8817485660092012;0.8805325938626013
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;32;[32, 32];1.3690081500164741;0.9117072507845725;0.910542082286949
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;32;[64, 64];1.416103064673323;0.9282107073088179;0.9268027296074695
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;64;[16];1.5132742891150543;0.9657154386284982;0.9645587958282523
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;64;[32, 32];1.606152422524322;0.9947096429936371;0.9931862277816075
generate_ar1_drift;1;20000;ADWIN;increase_lr_only;64;[64, 64];1.7243947749170758;1.02780519070464;1.0261337938339168
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;16;[16];1.100903964090458;0.8344656712132453;0.8346662753128993
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;16;[32, 32];1.1152510453584445;0.8393579326476831;0.8391671510150632
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;16;[64, 64];1.147901317533616;0.8498759840149785;0.8494199350126925
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;32;[16];1.160195559881849;0.8561374918191704;0.8551569815420245
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;32;[32, 32];1.2152059925810754;0.8739127643317164;0.8731005438727991
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;32;[64, 64];1.2723237693179736;0.8869440594641042;0.8858158323737138
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;64;[16];1.302685839239939;0.9036837717871202;0.9032745447496426
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;64;[32, 32];1.3585747678708469;0.9205997226235171;0.9197791744967965
generate_ar1_drift;1;20000;ADWIN;increase_and_decay_lr;64;[64, 64];1.4495159723938;0.9465469557974278;0.9455499176851984
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;16;[16];1.1239759040822226;0.842582614101575;0.842664024349553
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;16;[32, 32];1.183546108612539;0.8634349946635413;0.8630595014883474
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;16;[64, 64];1.2660153900680664;0.8772160759216633;0.8767750381271504
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;32;[16];1.2285644350699905;0.875786173486883;0.8753044972775407
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;32;[32, 32];1.3285981818885313;0.8996904285817681;0.8985109501993112
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;32;[64, 64];1.3831520912368573;0.9224758124620331;0.9208623860845714
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;64;[16];1.4920055412986553;0.9595871657656307;0.9585286771073597
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;64;[32, 32];1.5707989159288946;0.9785716290597352;0.9772090462100805
generate_ar1_drift;1;20000;PageHinkley;increase_lr_only;64;[64, 64];1.7514753159578422;1.0256554917103653;1.0240847312825236
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[16];1.0878853506547799;0.8288112103619789;0.8293884509365801
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.1198278696473603;0.8414778249881482;0.8412712859411595
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.1471235275030547;0.8503843156607209;0.8500682911035896
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[16];1.166744938499569;0.8571367421225101;0.8567227034177333
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];1.2105933148754262;0.8703396023284612;0.8694078380387322
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];1.2642282843549661;0.8846603946220319;0.8834551900608625
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[16];1.3392679552585285;0.9142286755169511;0.9141074812741308
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];1.3739292799172842;0.9251235810074462;0.9242448194490045
generate_ar1_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];1.4714782160835762;0.9518262823372071;0.9507699871035316
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;16;[16];1.0868443935972683;0.8301789622358301;0.830166439736879
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;16;[32, 32];1.1310678697387644;0.8459714242977019;0.8459897751980909
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;16;[64, 64];1.149928208952864;0.8505903347974433;0.8504566495109771
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;32;[16];1.1728642731847665;0.858480821117628;0.8584387561023539
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;32;[32, 32];1.2081643509204765;0.8688636255610748;0.8685433928149823
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;32;[64, 64];1.2423125999740183;0.8801637571117252;0.8797662189646648
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;64;[16];1.2795712124782581;0.8946012585380969;0.8944588483413943
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;64;[32, 32];1.40560382440676;0.9186669948107228;0.9183953189431329
generate_ar1_drift;1;50000;ADWIN;increase_lr_only;64;[64, 64];1.4135081455224467;0.9322734092512343;0.9319578908751146
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;16;[16];1.0669178432935944;0.8231573286652996;0.8231827820842755
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;16;[32, 32];1.0866691360291971;0.8300889320146082;0.8300854151263911
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;16;[64, 64];1.1042422970523444;0.8359862045003603;0.835975617736312
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;32;[16];1.1138930829733729;0.8400675179959969;0.8398091353899949
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;32;[32, 32];1.137078780194501;0.8477743151627082;0.84752418158327
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;32;[64, 64];1.1679720831022766;0.856417239456654;0.8560847496464791
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;64;[16];1.195541961415894;0.8681578974895444;0.8681633268257016
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;64;[32, 32];1.2332178541561674;0.8791569439028998;0.8789864091692523
generate_ar1_drift;1;50000;ADWIN;increase_and_decay_lr;64;[64, 64];1.258136413304994;0.8856973121170351;0.885610062607005
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;16;[16];1.1025153928007674;0.835790440517269;0.8358948815395949
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;16;[32, 32];1.1237407822979126;0.8430844765274548;0.8430251540533725
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;16;[64, 64];1.1400967573274006;0.8491701467271546;0.8491606245941805
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;32;[16];1.1559514016082013;0.8540196269575723;0.8540497576718099
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;32;[32, 32];1.2074249639051051;0.8680204747716244;0.8677009271082489
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;32;[64, 64];1.2441667901308064;0.8796893815751905;0.8793024101086042
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;64;[16];1.3065483873189823;0.9014394229609044;0.9013198610062639
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;64;[32, 32];1.3591261413412232;0.9163177491332706;0.9159997104949419
generate_ar1_drift;1;50000;PageHinkley;increase_lr_only;64;[64, 64];1.4576491018178441;0.9436115263434242;0.9432490489084967
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[16];1.0633928549037277;0.8220732975955066;0.82209539520514
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.0872001189580545;0.830758509013259;0.8307612070299856
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.104472722982054;0.8365329921689583;0.8364754721161738
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[16];1.1085887946426494;0.8387271054792769;0.8385246915788438
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];1.1449997689173093;0.849854649201219;0.8495512954640452
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];1.1720776674835347;0.8579687627934305;0.8577088431717604
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[16];1.1864239281328979;0.865140666618608;0.8649412753832285
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];1.241125643422685;0.8814105730922056;0.8812682093922423
generate_ar1_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];1.2756274182754659;0.8909938284456517;0.8908558495974083
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;16;[16];1.3613697506386684;0.9280019557183067;0.9273915741659009
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;16;[32, 32];1.530690903594561;0.9797487795032845;0.9785499868417133
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;16;[64, 64];1.6896939164413005;1.026331348969896;1.0245855461069353
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;32;[16];1.7236766290769225;1.040244096329951;1.0382735932782032
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;32;[32, 32];2.130938665782528;1.1463955743205825;1.1434837226402006
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;32;[64, 64];2.5296927792482724;1.2569366877880577;1.2528245121642472
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;64;[16];2.7267562685551923;1.3093354793762526;1.3048239283799605
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;64;[32, 32];4.659583562243207;1.715870755222779;1.7074400819247562
generate_ar1_drift;3;20000;ADWIN;increase_lr_only;64;[64, 64];4.867913570115011;1.7526515983720814;1.7438530240050572
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;16;[16];1.238430652894251;0.8844574167996848;0.884121392892332
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;16;[32, 32];1.3320992338484967;0.9172378166943284;0.916548394363372
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;16;[64, 64];1.3938748390078148;0.9371540333490112;0.9362420156629595
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;32;[16];1.4115457359440917;0.9447649829835868;0.9440127157478202
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;32;[32, 32];1.5582164873675863;0.9893145536403407;0.9878726032306403
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;32;[64, 64];1.6880431312602013;1.0269779106920067;1.02515430720898
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;64;[16];1.8241753150361362;1.068697846126984;1.0669862891623623
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;64;[32, 32];2.0658251394643274;1.1337497512922095;1.131197441247741
generate_ar1_drift;3;20000;ADWIN;increase_and_decay_lr;64;[64, 64];2.1253869015049642;1.1502500729762857;1.1475707231075272
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;16;[16];1.332639704095777;0.918415414462502;0.9177183644188788
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;16;[32, 32];1.5324629102506762;0.9792338226309683;0.9780029860437751
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;16;[64, 64];1.6717560908462523;1.022157375287243;1.0203637330119146
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;32;[16];1.7020681852370614;1.0343494500567836;1.0325142979492785
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;32;[32, 32];2.0062938983129848;1.1142194859447585;1.1114801547853113
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;32;[64, 64];2.5884318065955085;1.2665218658062378;1.2622866766247078
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;64;[16];2.7616776394993314;1.3156259289359502;1.3111629757907222
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;64;[32, 32];4.433043288606677;1.6730933490591917;1.665130652799525
generate_ar1_drift;3;20000;PageHinkley;increase_lr_only;64;[64, 64];5.025276278841055;1.7802065988720315;1.7711637821483888
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[16];1.246787408600568;0.8880708990447714;0.8880684679460594
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.326394097985645;0.9164357862560728;0.9157586430046212
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.3720647513970374;0.9305077509457019;0.9296927506331909
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[16];1.400574103029583;0.9385506442786499;0.9377689180613603
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];1.5661735291069958;0.991479770919754;0.9899852207254765
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];1.6645405147438186;1.0218578931712101;1.0200471656640637
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[16];1.8296862856525191;1.071015707179266;1.0695182127456881
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];1.9834049634703763;1.1116142900369115;1.1093436768271006
generate_ar1_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];2.394382400203712;1.2193516159328506;1.2158905234954724
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;16;[16];1.261415039931098;0.8930440761856798;0.8930534358936357
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;16;[32, 32];1.3533859252626905;0.9222509047557504;0.9219259228170353
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;16;[64, 64];1.4630730063694088;0.9555215000921812;0.9550903666748921
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;32;[16];1.4786584374010234;0.9624057253030941;0.9621120905736238
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;32;[32, 32];1.7027179005170059;1.0265953945548667;1.0258885198408452
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;32;[64, 64];2.0487859611887855;1.1214841619613298;1.120408777054787
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;64;[16];2.154534377531597;1.1568851473159056;1.1558234033529766
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;64;[32, 32];5.018001704919933;1.784174949716439;1.7805617007957184
generate_ar1_drift;3;50000;ADWIN;increase_lr_only;64;[64, 64];5.2092694239274815;1.8182511380973705;1.8144733682119647
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;16;[16];1.1597803517667071;0.8562763416544583;0.8562729593012965
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;16;[32, 32];1.2253943109434369;0.8804172312229291;0.8802915254188418
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;16;[64, 64];1.244932371785613;0.8869575393123447;0.8868247091973042
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;32;[16];1.2646731368004216;0.8925787061666941;0.8925371472528452
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;32;[32, 32];1.3558195649245537;0.9231401412330521;0.9228373872793676
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;32;[64, 64];1.4416741546053222;0.9502400278970029;0.9498042410182991
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;64;[16];1.5315907075313355;0.9796480581819808;0.9792834053293705
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;64;[32, 32];1.606120959722173;0.9984884075114141;0.998010114102109
generate_ar1_drift;3;50000;ADWIN;increase_and_decay_lr;64;[64, 64];1.7517175599292638;1.0422430297112169;1.0415484706049627
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;16;[16];1.2250210996891264;0.8800067944895706;0.8799025977252718
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;16;[32, 32];1.34674587295506;0.9202580887090986;0.9199787511191944
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;16;[64, 64];1.4301259107688913;0.9466357675632332;0.94623924459828
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;32;[16];1.4904970298917513;0.9659882430929948;0.9655026569145395
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;32;[32, 32];1.6589324415291706;1.0152392689835594;1.0146212766490927
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;32;[64, 64];1.9852715789990263;1.1035629941770917;1.1025757564298218
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;64;[16];2.2487720638187048;1.1801107699957;1.178987930040778
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;64;[32, 32];3.5197599818642114;1.4785638668059065;1.4761642072038998
generate_ar1_drift;3;50000;PageHinkley;increase_lr_only;64;[64, 64];5.0944129108554845;1.7955315524304862;1.7918597249965011
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[16];1.16109224301677;0.8577005067093252;0.8578482564632923
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.2242204677121327;0.8797078604131348;0.879634448326975
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.2504348839523867;0.8891099237049431;0.8888953853837429
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[16];1.2725708977368042;0.8963782296745851;0.8964138817873906
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];1.360908589125047;0.9246600883723745;0.9243269506193282
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];1.4096605280750916;0.9405408881969348;0.9401675678793046
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[16];1.530480733370618;0.978402445453084;0.9779897764703482
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];1.6321631735539457;1.0057444507230122;1.0051901316019498
generate_ar1_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];1.7498869874676988;1.0405550109542392;1.0399041802859834
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;16;[16];1.6553168294762948;1.0176060294827067;1.0165360743135923
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;16;[32, 32];2.1630879843853985;1.1556421274544766;1.1528414352211633
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;16;[64, 64];3.1445186565433656;1.40171793945772;1.3965227014971995
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;32;[16];2.510482910388815;1.2549279757472307;1.2513542266290945
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;32;[32, 32];4.971248942688339;1.7779692969569922;1.7691187100299897
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;32;[64, 64];5.086703840130492;1.7959476775501102;1.7869534229946276
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;64;[16];4.122428773502097;1.616618728406443;1.6095988784440574
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;64;[32, 32];5.089914063393866;1.799762934380651;1.7907521454191335
generate_ar1_drift;5;20000;ADWIN;increase_lr_only;64;[64, 64];5.116361513158328;1.8032789059357421;1.7941557088624656
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;16;[16];1.3956362330722918;0.937224730064479;0.9367647195537631
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;16;[32, 32];1.5755893567114139;0.9929709229481801;0.9919539222317048
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;16;[64, 64];1.675009165766876;1.024439577828732;1.022989103994858
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;32;[16];1.759349665261256;1.0487471360740945;1.0474503185594073
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;32;[32, 32];2.085841997702888;1.1406419792792144;1.1381534680986078
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;32;[64, 64];2.3781263404710047;1.2203212177722091;1.217005132693045
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;64;[16];2.563071347499228;1.2667295190154095;1.2630888277692436
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;64;[32, 32];3.262851673496041;1.434364405452115;1.428922478561058
generate_ar1_drift;5;20000;ADWIN;increase_and_decay_lr;64;[64, 64];4.471361941222945;1.6850965446957933;1.677230022890257
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;16;[16];1.634497619914808;1.0112844234622878;1.0100543660132604
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;16;[32, 32];2.115043811066964;1.1485873032119318;1.14594664006793
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;16;[64, 64];2.8179055122054444;1.3277828146554558;1.3233121394323673
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;32;[16];2.4816137256441437;1.247006361472407;1.2435825971404437
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;32;[32, 32];4.895424278736195;1.7632917411634053;1.7546850304493908
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;32;[64, 64];4.972912013500881;1.777806159826649;1.769013930868823
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;64;[16];3.9726004646401507;1.5907049580907189;1.5839204428426736
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;64;[32, 32];5.033611349035339;1.7871588544322043;1.7782170130276267
generate_ar1_drift;5;20000;PageHinkley;increase_lr_only;64;[64, 64];5.130833765495955;1.8052331622069553;1.7961413454485649
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[16];1.390667343753583;0.9348373329805882;0.9345031082522037
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.5883028874054177;0.9992744264497672;0.998071384411514
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.7092045607608075;1.0355193239564935;1.0339358263694531
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[16];1.7370956428652649;1.0416149750662456;1.0401372914340568
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];2.143089845546059;1.1539559574423035;1.1513145944157328
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];2.511520901464022;1.2511141698482795;1.2475666294795258
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[16];2.570925199231953;1.2698933028174297;1.2660591675014943
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];3.781240824228422;1.547370936506581;1.5408056458498667
generate_ar1_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];4.73561781224474;1.7334415832886538;1.725101903562298
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;16;[16];1.4508614738576855;0.9554361699497148;0.9551050929220276
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;16;[32, 32];1.730264148869968;1.0359674536904693;1.035367633708277
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;16;[64, 64];2.212665336953976;1.1664115510609323;1.165272585181913
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;32;[16];2.0429681178546257;1.1294486985049488;1.1285590501831684
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;32;[32, 32];4.996778768247958;1.7828223088729969;1.7792567036159663
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;32;[64, 64];5.252426169974684;1.8292347457432128;1.8255156694674042
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;64;[16];3.7696912476056768;1.542376502087937;1.539806725635757
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;64;[32, 32];5.234158191635882;1.8258952512320896;1.8222067199994472
generate_ar1_drift;5;50000;ADWIN;increase_lr_only;64;[64, 64];5.215838088578354;1.822944377893438;1.8192863532408263
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;16;[16];1.256175504398676;0.8901227533036091;0.8901804157257887
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;16;[32, 32];1.3674679202667157;0.9272637443797134;0.9270792550186147
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;16;[64, 64];1.4452517979289985;0.9531546641218622;0.9528508796881308
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;32;[16];1.4666934168048666;0.9594106811428794;0.9591265242692028
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;32;[32, 32];1.6387759220093492;1.008534059681048;1.0080774741739649
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;32;[64, 64];1.7741342389903854;1.0490181819766167;1.0483796860436123
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;64;[16];1.9233545388641684;1.094874689328641;1.094198210440631
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;64;[32, 32];2.73591539803654;1.2980208354182796;1.296414220008554
generate_ar1_drift;5;50000;ADWIN;increase_and_decay_lr;64;[64, 64];4.657366308818793;1.719241494236597;1.7159554845077851
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;16;[16];1.4309588310047305;0.9489837896315654;0.9487085850186713
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;16;[32, 32];1.8482876831414414;1.0680409222910103;1.0672954726468167
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;16;[64, 64];2.0538565753595415;1.1257201468311808;1.1247509388138615
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;32;[16];1.9886720574706735;1.113550671716395;1.1126540162914595
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;32;[32, 32];5.031874139788893;1.7884824255820402;1.7849415288364328
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;32;[64, 64];5.19681765547783;1.8186197123144479;1.8149373798633817
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;64;[16];3.6919653020407206;1.5245400421520776;1.5221080254431836
generate_ar1_drift;5;50000;PageHinkley;increase_lr_only;64;[32, 32];5.242206947298202;1.8278425368317197;1.8241286825975633
